read_name	start	end	element	mapq	strand	element_len	read_len	num_of_units	ref	ref_start	ref_end
f4fbde23-cce9-492e-a582-65c8f4383a21	17601	18418	p13E-11	60	+	817	132926	1	p13E11	0	820
f4fbde23-cce9-492e-a582-65c8f4383a21	18529	19440	D4Z4_unit	60	+	911	132926	28	D4Z4_KpnI	2380	3296
f4fbde23-cce9-492e-a582-65c8f4383a21	18530	19219	DUX4	60	+	689	132926	51	DUX4_mRNA_genbankAF117653.3_exon1	686	1380
f4fbde23-cce9-492e-a582-65c8f4383a21	19355	19447	DUX4	49	+	92	132926	51	DUX4_mRNA_genbankAF117653.3_exon2	0	92
f4fbde23-cce9-492e-a582-65c8f4383a21	19440	22689	D4Z4_unit	60	+	3249	132926	28	D4Z4_KpnI	0	3278
f4fbde23-cce9-492e-a582-65c8f4383a21	21107	22482	DUX4	60	+	1375	132926	51	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
f4fbde23-cce9-492e-a582-65c8f4383a21	21180	21186	XapI	*	*	6	132926	97	*	*	*
f4fbde23-cce9-492e-a582-65c8f4383a21	22703	25975	D4Z4_unit	60	+	3272	132926	28	D4Z4_KpnI	0	3290
f4fbde23-cce9-492e-a582-65c8f4383a21	23834	23840	BlnI	*	*	6	132926	15	*	*	*
f4fbde23-cce9-492e-a582-65c8f4383a21	24392	25762	DUX4	60	+	1370	132926	51	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
f4fbde23-cce9-492e-a582-65c8f4383a21	24467	24473	XapI	*	*	6	132926	97	*	*	*
f4fbde23-cce9-492e-a582-65c8f4383a21	25897	25992	DUX4	5	+	95	132926	51	DUX4_mRNA_genbankAF117653.3_exon2	0	92
f4fbde23-cce9-492e-a582-65c8f4383a21	25985	29289	D4Z4_unit	60	+	3304	132926	28	D4Z4_KpnI	0	3296
f4fbde23-cce9-492e-a582-65c8f4383a21	27682	29063	DUX4	60	+	1381	132926	51	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
f4fbde23-cce9-492e-a582-65c8f4383a21	27753	27759	XapI	*	*	6	132926	97	*	*	*
f4fbde23-cce9-492e-a582-65c8f4383a21	29201	29296	DUX4	6	+	95	132926	51	DUX4_mRNA_genbankAF117653.3_exon2	0	92
f4fbde23-cce9-492e-a582-65c8f4383a21	29289	32590	D4Z4_unit	60	+	3301	132926	28	D4Z4_KpnI	0	3296
f4fbde23-cce9-492e-a582-65c8f4383a21	30989	32367	DUX4	60	+	1378	132926	51	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
f4fbde23-cce9-492e-a582-65c8f4383a21	31062	31068	XapI	*	*	6	132926	97	*	*	*
f4fbde23-cce9-492e-a582-65c8f4383a21	32504	32597	DUX4	41	+	93	132926	51	DUX4_mRNA_genbankAF117653.3_exon2	0	92
f4fbde23-cce9-492e-a582-65c8f4383a21	32590	35876	D4Z4_unit	60	+	3286	132926	28	D4Z4_KpnI	0	3289
f4fbde23-cce9-492e-a582-65c8f4383a21	34296	35666	DUX4	60	+	1370	132926	51	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
f4fbde23-cce9-492e-a582-65c8f4383a21	34372	34378	XapI	*	*	6	132926	97	*	*	*
f4fbde23-cce9-492e-a582-65c8f4383a21	35881	39174	D4Z4_unit	60	+	3293	132926	28	D4Z4_KpnI	0	3296
f4fbde23-cce9-492e-a582-65c8f4383a21	37575	38951	DUX4	60	+	1376	132926	51	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
f4fbde23-cce9-492e-a582-65c8f4383a21	37648	37654	XapI	*	*	6	132926	97	*	*	*
f4fbde23-cce9-492e-a582-65c8f4383a21	39174	42463	D4Z4_unit	60	+	3289	132926	28	D4Z4_KpnI	0	3296
f4fbde23-cce9-492e-a582-65c8f4383a21	40873	42241	DUX4	60	+	1368	132926	51	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
f4fbde23-cce9-492e-a582-65c8f4383a21	40947	40953	XapI	*	*	6	132926	97	*	*	*
f4fbde23-cce9-492e-a582-65c8f4383a21	42385	42470	DUX4	52	+	85	132926	51	DUX4_mRNA_genbankAF117653.3_exon2	7	92
f4fbde23-cce9-492e-a582-65c8f4383a21	42463	45771	D4Z4_unit	60	+	3308	132926	28	D4Z4_KpnI	0	3296
f4fbde23-cce9-492e-a582-65c8f4383a21	44153	45550	DUX4	60	+	1397	132926	51	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
f4fbde23-cce9-492e-a582-65c8f4383a21	44227	44233	XapI	*	*	6	132926	97	*	*	*
f4fbde23-cce9-492e-a582-65c8f4383a21	45686	45778	DUX4	60	+	92	132926	51	DUX4_mRNA_genbankAF117653.3_exon2	0	92
f4fbde23-cce9-492e-a582-65c8f4383a21	45771	49064	D4Z4_unit	60	+	3293	132926	28	D4Z4_KpnI	0	3296
f4fbde23-cce9-492e-a582-65c8f4383a21	47476	48841	DUX4	60	+	1365	132926	51	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
f4fbde23-cce9-492e-a582-65c8f4383a21	47544	47550	XapI	*	*	6	132926	97	*	*	*
f4fbde23-cce9-492e-a582-65c8f4383a21	48977	49071	DUX4	6	+	94	132926	51	DUX4_mRNA_genbankAF117653.3_exon2	0	92
f4fbde23-cce9-492e-a582-65c8f4383a21	49064	52357	D4Z4_unit	60	+	3293	132926	28	D4Z4_KpnI	0	3296
f4fbde23-cce9-492e-a582-65c8f4383a21	50756	52134	DUX4	60	+	1378	132926	51	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
f4fbde23-cce9-492e-a582-65c8f4383a21	50830	50836	XapI	*	*	6	132926	97	*	*	*
f4fbde23-cce9-492e-a582-65c8f4383a21	52271	52364	DUX4	60	+	93	132926	51	DUX4_mRNA_genbankAF117653.3_exon2	0	92
f4fbde23-cce9-492e-a582-65c8f4383a21	52357	55641	D4Z4_unit	60	+	3284	132926	28	D4Z4_KpnI	0	3293
f4fbde23-cce9-492e-a582-65c8f4383a21	54044	55419	DUX4	60	+	1375	132926	51	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
f4fbde23-cce9-492e-a582-65c8f4383a21	54117	54123	XapI	*	*	6	132926	97	*	*	*
f4fbde23-cce9-492e-a582-65c8f4383a21	54736	54742	BlnI	*	*	6	132926	15	*	*	*
f4fbde23-cce9-492e-a582-65c8f4383a21	55559	55642	DUX4	60	+	83	132926	51	DUX4_mRNA_genbankAF117653.3_exon2	0	83
f4fbde23-cce9-492e-a582-65c8f4383a21	55644	58939	D4Z4_unit	60	+	3295	132926	28	D4Z4_KpnI	0	3296
f4fbde23-cce9-492e-a582-65c8f4383a21	57343	58718	DUX4	60	+	1375	132926	51	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
f4fbde23-cce9-492e-a582-65c8f4383a21	57417	57423	XapI	*	*	6	132926	97	*	*	*
f4fbde23-cce9-492e-a582-65c8f4383a21	58604	58610	BlnI	*	*	6	132926	15	*	*	*
f4fbde23-cce9-492e-a582-65c8f4383a21	58854	58946	DUX4	60	+	92	132926	51	DUX4_mRNA_genbankAF117653.3_exon2	0	92
f4fbde23-cce9-492e-a582-65c8f4383a21	58939	62231	D4Z4_unit	60	+	3292	132926	28	D4Z4_KpnI	0	3296
f4fbde23-cce9-492e-a582-65c8f4383a21	60638	62011	DUX4	60	+	1373	132926	51	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
f4fbde23-cce9-492e-a582-65c8f4383a21	60711	60717	XapI	*	*	6	132926	97	*	*	*
f4fbde23-cce9-492e-a582-65c8f4383a21	62146	62238	DUX4	60	+	92	132926	51	DUX4_mRNA_genbankAF117653.3_exon2	0	92
f4fbde23-cce9-492e-a582-65c8f4383a21	62231	65531	D4Z4_unit	60	+	3300	132926	28	D4Z4_KpnI	0	3296
f4fbde23-cce9-492e-a582-65c8f4383a21	63933	65310	DUX4	60	+	1377	132926	51	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
f4fbde23-cce9-492e-a582-65c8f4383a21	64006	64012	XapI	*	*	6	132926	97	*	*	*
f4fbde23-cce9-492e-a582-65c8f4383a21	65445	65538	DUX4	42	+	93	132926	51	DUX4_mRNA_genbankAF117653.3_exon2	0	92
f4fbde23-cce9-492e-a582-65c8f4383a21	65531	68843	D4Z4_unit	60	+	3312	132926	28	D4Z4_KpnI	0	3296
f4fbde23-cce9-492e-a582-65c8f4383a21	67244	68624	DUX4	60	+	1380	132926	51	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
f4fbde23-cce9-492e-a582-65c8f4383a21	67315	67321	XapI	*	*	6	132926	97	*	*	*
f4fbde23-cce9-492e-a582-65c8f4383a21	68758	68850	DUX4	60	+	92	132926	51	DUX4_mRNA_genbankAF117653.3_exon2	0	92
f4fbde23-cce9-492e-a582-65c8f4383a21	68843	72109	D4Z4_unit	60	+	3266	132926	28	D4Z4_KpnI	0	3296
f4fbde23-cce9-492e-a582-65c8f4383a21	70537	71894	DUX4	60	+	1357	132926	51	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
f4fbde23-cce9-492e-a582-65c8f4383a21	70612	70618	XapI	*	*	6	132926	97	*	*	*
f4fbde23-cce9-492e-a582-65c8f4383a21	72025	72116	DUX4	34	+	91	132926	51	DUX4_mRNA_genbankAF117653.3_exon2	0	92
f4fbde23-cce9-492e-a582-65c8f4383a21	72109	75428	D4Z4_unit	60	+	3319	132926	28	D4Z4_KpnI	0	3296
f4fbde23-cce9-492e-a582-65c8f4383a21	73813	75200	DUX4	60	+	1387	132926	51	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
f4fbde23-cce9-492e-a582-65c8f4383a21	73886	73892	XapI	*	*	6	132926	97	*	*	*
f4fbde23-cce9-492e-a582-65c8f4383a21	75344	75435	DUX4	56	+	91	132926	51	DUX4_mRNA_genbankAF117653.3_exon2	0	92
f4fbde23-cce9-492e-a582-65c8f4383a21	75428	78741	D4Z4_unit	60	+	3313	132926	28	D4Z4_KpnI	0	3296
f4fbde23-cce9-492e-a582-65c8f4383a21	76660	76666	BlnI	*	*	6	132926	15	*	*	*
f4fbde23-cce9-492e-a582-65c8f4383a21	77137	78520	DUX4	60	+	1383	132926	51	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
f4fbde23-cce9-492e-a582-65c8f4383a21	77211	77217	XapI	*	*	6	132926	97	*	*	*
f4fbde23-cce9-492e-a582-65c8f4383a21	78656	78748	DUX4	60	+	92	132926	51	DUX4_mRNA_genbankAF117653.3_exon2	0	92
f4fbde23-cce9-492e-a582-65c8f4383a21	78741	82042	D4Z4_unit	60	+	3301	132926	28	D4Z4_KpnI	0	3296
f4fbde23-cce9-492e-a582-65c8f4383a21	80440	81819	DUX4	60	+	1379	132926	51	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
f4fbde23-cce9-492e-a582-65c8f4383a21	81955	82049	DUX4	50	+	94	132926	51	DUX4_mRNA_genbankAF117653.3_exon2	0	92
f4fbde23-cce9-492e-a582-65c8f4383a21	82042	85334	D4Z4_unit	60	+	3292	132926	28	D4Z4_KpnI	0	3296
f4fbde23-cce9-492e-a582-65c8f4383a21	83728	85100	DUX4	60	+	1372	132926	51	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
f4fbde23-cce9-492e-a582-65c8f4383a21	85334	88617	D4Z4_unit	60	+	3283	132926	28	D4Z4_KpnI	0	3296
f4fbde23-cce9-492e-a582-65c8f4383a21	87026	88399	DUX4	60	+	1373	132926	51	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
f4fbde23-cce9-492e-a582-65c8f4383a21	87097	87103	XapI	*	*	6	132926	97	*	*	*
f4fbde23-cce9-492e-a582-65c8f4383a21	88534	88624	DUX4	49	+	90	132926	51	DUX4_mRNA_genbankAF117653.3_exon2	0	92
f4fbde23-cce9-492e-a582-65c8f4383a21	88617	91901	D4Z4_unit	60	+	3284	132926	28	D4Z4_KpnI	0	3296
f4fbde23-cce9-492e-a582-65c8f4383a21	90303	91686	DUX4	60	+	1383	132926	51	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
f4fbde23-cce9-492e-a582-65c8f4383a21	90376	90382	XapI	*	*	6	132926	97	*	*	*
f4fbde23-cce9-492e-a582-65c8f4383a21	91819	91908	DUX4	34	+	89	132926	51	DUX4_mRNA_genbankAF117653.3_exon2	0	92
f4fbde23-cce9-492e-a582-65c8f4383a21	91901	95217	D4Z4_unit	60	+	3316	132926	28	D4Z4_KpnI	0	3296
f4fbde23-cce9-492e-a582-65c8f4383a21	92327	92333	BlnI	*	*	6	132926	15	*	*	*
f4fbde23-cce9-492e-a582-65c8f4383a21	93620	95002	DUX4	60	+	1382	132926	51	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
f4fbde23-cce9-492e-a582-65c8f4383a21	93693	93699	XapI	*	*	6	132926	97	*	*	*
f4fbde23-cce9-492e-a582-65c8f4383a21	95135	95224	DUX4	8	+	89	132926	51	DUX4_mRNA_genbankAF117653.3_exon2	0	92
f4fbde23-cce9-492e-a582-65c8f4383a21	95217	98514	D4Z4_unit	60	+	3297	132926	28	D4Z4_KpnI	0	3296
f4fbde23-cce9-492e-a582-65c8f4383a21	96924	98293	DUX4	60	+	1369	132926	51	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
f4fbde23-cce9-492e-a582-65c8f4383a21	96997	97003	XapI	*	*	6	132926	97	*	*	*
f4fbde23-cce9-492e-a582-65c8f4383a21	98431	98521	DUX4	35	+	90	132926	51	DUX4_mRNA_genbankAF117653.3_exon2	0	92
f4fbde23-cce9-492e-a582-65c8f4383a21	98517	101795	D4Z4_unit	60	+	3278	132926	28	D4Z4_KpnI	3	3296
f4fbde23-cce9-492e-a582-65c8f4383a21	100191	101569	DUX4	60	+	1378	132926	51	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
f4fbde23-cce9-492e-a582-65c8f4383a21	100263	100269	XapI	*	*	6	132926	97	*	*	*
f4fbde23-cce9-492e-a582-65c8f4383a21	101709	101802	DUX4	42	+	93	132926	51	DUX4_mRNA_genbankAF117653.3_exon2	0	92
f4fbde23-cce9-492e-a582-65c8f4383a21	101795	105085	D4Z4_unit	60	+	3290	132926	28	D4Z4_KpnI	0	3292
f4fbde23-cce9-492e-a582-65c8f4383a21	103499	104867	DUX4	60	+	1368	132926	51	DUX4_mRNA_genbankAF117653.3_exon1	0	1376
f4fbde23-cce9-492e-a582-65c8f4383a21	103572	103578	XapI	*	*	6	132926	97	*	*	*
f4fbde23-cce9-492e-a582-65c8f4383a21	105004	105095	DUX4	60	+	91	132926	51	DUX4_mRNA_genbankAF117653.3_exon2	0	92
f4fbde23-cce9-492e-a582-65c8f4383a21	105088	105411	D4Z4_unit	60	+	323	132926	28	D4Z4_KpnI	0	325
f4fbde23-cce9-492e-a582-65c8f4383a21	105424	105656	pLAM	60	+	232	132926	1	pLAM	0	229
f4fbde23-cce9-492e-a582-65c8f4383a21	105456	105657	DUX4	60	+	201	132926	51	DUX4_mRNA_genbankAF117653.3_exon3	0	198
d4821edd-3c67-4c75-bc1c-2a08b1f1d965	1098	1957	D4Z4_unit	60	-	859	2971	2	D4Z4_KpnI	2428	3296
d4821edd-3c67-4c75-bc1c-2a08b1f1d965	1308	1956	DUX4	60	-	648	2971	1	DUX4_mRNA_genbankAF117653.3_exon1	734	1380
d4821edd-3c67-4c75-bc1c-2a08b1f1d965	1176	1182	BlnI	*	*	6	2971	1	*	*	*
d4821edd-3c67-4c75-bc1c-2a08b1f1d965	24	1098	D4Z4_unit	60	-	1074	2971	2	D4Z4_KpnI	0	1065
9fc6b71a-5732-42a2-b0eb-4b9fd2e0215a	23	445	D4Z4_unit	60	+	422	458	1	D4Z4_KpnI	1075	1500
1ade4bd3-95fc-42e2-b687-e17566988903	37	420	D4Z4_unit	60	+	383	4898	3	D4Z4_KpnI	2900	3296
1ade4bd3-95fc-42e2-b687-e17566988903	38	199	DUX4	60	+	161	4898	3	DUX4_mRNA_genbankAF117653.3_exon1	1206	1380
1ade4bd3-95fc-42e2-b687-e17566988903	336	342	BlnI	*	*	6	4898	2	*	*	*
1ade4bd3-95fc-42e2-b687-e17566988903	337	427	DUX4	49	+	90	4898	3	DUX4_mRNA_genbankAF117653.3_exon2	2	92
1ade4bd3-95fc-42e2-b687-e17566988903	420	3687	D4Z4_unit	60	+	3267	4898	3	D4Z4_KpnI	0	3286
1ade4bd3-95fc-42e2-b687-e17566988903	2121	3471	DUX4	60	+	1350	4898	3	DUX4_mRNA_genbankAF117653.3_exon1	1	1375
1ade4bd3-95fc-42e2-b687-e17566988903	3614	3620	BlnI	*	*	6	4898	2	*	*	*
1ade4bd3-95fc-42e2-b687-e17566988903	3697	4877	D4Z4_unit	60	+	1180	4898	3	D4Z4_KpnI	0	1194
7b18901f-267f-4efa-94f8-6a98a99f9aa3	188	194	XapI	*	*	6	151822	253	*	*	*
7b18901f-267f-4efa-94f8-6a98a99f9aa3	2030	2036	XapI	*	*	6	151822	253	*	*	*
7b18901f-267f-4efa-94f8-6a98a99f9aa3	3490	3496	XapI	*	*	6	151822	253	*	*	*
7b18901f-267f-4efa-94f8-6a98a99f9aa3	6804	6810	XapI	*	*	6	151822	253	*	*	*
7b18901f-267f-4efa-94f8-6a98a99f9aa3	10104	10110	XapI	*	*	6	151822	253	*	*	*
7b18901f-267f-4efa-94f8-6a98a99f9aa3	13403	13409	XapI	*	*	6	151822	253	*	*	*
7b18901f-267f-4efa-94f8-6a98a99f9aa3	19711	19717	XapI	*	*	6	151822	253	*	*	*
7b18901f-267f-4efa-94f8-6a98a99f9aa3	23295	23301	XapI	*	*	6	151822	253	*	*	*
7b18901f-267f-4efa-94f8-6a98a99f9aa3	26570	26576	XapI	*	*	6	151822	253	*	*	*
7b18901f-267f-4efa-94f8-6a98a99f9aa3	26751	26757	BlnI	*	*	6	151822	26	*	*	*
7b18901f-267f-4efa-94f8-6a98a99f9aa3	29563	29569	XapI	*	*	6	151822	253	*	*	*
7b18901f-267f-4efa-94f8-6a98a99f9aa3	29831	29837	XapI	*	*	6	151822	253	*	*	*
7b18901f-267f-4efa-94f8-6a98a99f9aa3	33138	33144	XapI	*	*	6	151822	253	*	*	*
7b18901f-267f-4efa-94f8-6a98a99f9aa3	36439	36445	XapI	*	*	6	151822	253	*	*	*
7b18901f-267f-4efa-94f8-6a98a99f9aa3	81480	83027	D4Z4_unit	60	+	1547	151822	14	D4Z4_KpnI	1680	3285
7b18901f-267f-4efa-94f8-6a98a99f9aa3	81495	82833	DUX4	60	+	1338	151822	26	DUX4_mRNA_genbankAF117653.3_exon1	0	1362
7b18901f-267f-4efa-94f8-6a98a99f9aa3	81569	81575	XapI	*	*	6	151822	253	*	*	*
7b18901f-267f-4efa-94f8-6a98a99f9aa3	39216	40036	p13E-11	60	-	820	151822	1	p13E11	0	820
7b18901f-267f-4efa-94f8-6a98a99f9aa3	38208	39106	D4Z4_unit	60	-	898	151822	14	D4Z4_KpnI	2380	3296
7b18901f-267f-4efa-94f8-6a98a99f9aa3	38424	39105	DUX4	60	-	681	151822	26	DUX4_mRNA_genbankAF117653.3_exon1	686	1380
7b18901f-267f-4efa-94f8-6a98a99f9aa3	38201	38288	DUX4	19	-	87	151822	26	DUX4_mRNA_genbankAF117653.3_exon2	0	92
7b18901f-267f-4efa-94f8-6a98a99f9aa3	34915	38208	D4Z4_unit	60	-	3293	151822	14	D4Z4_KpnI	0	3296
7b18901f-267f-4efa-94f8-6a98a99f9aa3	35138	36516	DUX4	60	-	1378	151822	26	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
7b18901f-267f-4efa-94f8-6a98a99f9aa3	34908	35000	DUX4	60	-	92	151822	26	DUX4_mRNA_genbankAF117653.3_exon2	0	92
7b18901f-267f-4efa-94f8-6a98a99f9aa3	31611	34915	D4Z4_unit	60	-	3304	151822	14	D4Z4_KpnI	0	3296
7b18901f-267f-4efa-94f8-6a98a99f9aa3	31832	33215	DUX4	60	-	1383	151822	26	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
7b18901f-267f-4efa-94f8-6a98a99f9aa3	31604	31695	DUX4	46	-	91	151822	26	DUX4_mRNA_genbankAF117653.3_exon2	0	92
7b18901f-267f-4efa-94f8-6a98a99f9aa3	28327	31611	D4Z4_unit	60	-	3284	151822	14	D4Z4_KpnI	0	3296
7b18901f-267f-4efa-94f8-6a98a99f9aa3	28541	29911	DUX4	60	-	1370	151822	26	DUX4_mRNA_genbankAF117653.3_exon1	0	1379
7b18901f-267f-4efa-94f8-6a98a99f9aa3	28320	28411	DUX4	56	-	91	151822	26	DUX4_mRNA_genbankAF117653.3_exon2	0	92
7b18901f-267f-4efa-94f8-6a98a99f9aa3	25049	28327	D4Z4_unit	60	-	3278	151822	14	D4Z4_KpnI	0	3296
7b18901f-267f-4efa-94f8-6a98a99f9aa3	25268	26647	DUX4	60	-	1379	151822	26	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
7b18901f-267f-4efa-94f8-6a98a99f9aa3	25042	25134	DUX4	60	-	92	151822	26	DUX4_mRNA_genbankAF117653.3_exon2	0	92
7b18901f-267f-4efa-94f8-6a98a99f9aa3	21775	25049	D4Z4_unit	60	-	3274	151822	14	D4Z4_KpnI	0	3296
7b18901f-267f-4efa-94f8-6a98a99f9aa3	21995	23372	DUX4	60	-	1377	151822	26	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
7b18901f-267f-4efa-94f8-6a98a99f9aa3	21768	21860	DUX4	60	-	92	151822	26	DUX4_mRNA_genbankAF117653.3_exon2	0	92
7b18901f-267f-4efa-94f8-6a98a99f9aa3	18454	21775	D4Z4_unit	60	-	3321	151822	14	D4Z4_KpnI	0	3296
7b18901f-267f-4efa-94f8-6a98a99f9aa3	18678	20053	DUX4	60	-	1375	151822	26	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
7b18901f-267f-4efa-94f8-6a98a99f9aa3	18447	18539	DUX4	34	-	92	151822	26	DUX4_mRNA_genbankAF117653.3_exon2	0	92
7b18901f-267f-4efa-94f8-6a98a99f9aa3	15172	18454	D4Z4_unit	60	-	3282	151822	14	D4Z4_KpnI	0	3296
7b18901f-267f-4efa-94f8-6a98a99f9aa3	15392	16751	DUX4	60	-	1359	151822	26	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
7b18901f-267f-4efa-94f8-6a98a99f9aa3	15165	15255	DUX4	50	-	90	151822	26	DUX4_mRNA_genbankAF117653.3_exon2	0	92
7b18901f-267f-4efa-94f8-6a98a99f9aa3	11885	15172	D4Z4_unit	60	-	3287	151822	14	D4Z4_KpnI	0	3296
7b18901f-267f-4efa-94f8-6a98a99f9aa3	12104	13478	DUX4	60	-	1374	151822	26	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
7b18901f-267f-4efa-94f8-6a98a99f9aa3	11878	11970	DUX4	60	-	92	151822	26	DUX4_mRNA_genbankAF117653.3_exon2	0	92
7b18901f-267f-4efa-94f8-6a98a99f9aa3	8581	11885	D4Z4_unit	60	-	3304	151822	14	D4Z4_KpnI	0	3296
7b18901f-267f-4efa-94f8-6a98a99f9aa3	8804	10181	DUX4	60	-	1377	151822	26	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
7b18901f-267f-4efa-94f8-6a98a99f9aa3	8574	8666	DUX4	60	-	92	151822	26	DUX4_mRNA_genbankAF117653.3_exon2	0	92
7b18901f-267f-4efa-94f8-6a98a99f9aa3	5280	8581	D4Z4_unit	60	-	3301	151822	14	D4Z4_KpnI	0	3296
7b18901f-267f-4efa-94f8-6a98a99f9aa3	5501	6884	DUX4	60	-	1383	151822	26	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
7b18901f-267f-4efa-94f8-6a98a99f9aa3	5273	5365	DUX4	60	-	92	151822	26	DUX4_mRNA_genbankAF117653.3_exon2	0	92
7b18901f-267f-4efa-94f8-6a98a99f9aa3	1963	5280	D4Z4_unit	60	-	3317	151822	14	D4Z4_KpnI	0	3296
7b18901f-267f-4efa-94f8-6a98a99f9aa3	2184	3568	DUX4	60	-	1384	151822	26	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
7b18901f-267f-4efa-94f8-6a98a99f9aa3	1956	2051	DUX4	6	-	95	151822	26	DUX4_mRNA_genbankAF117653.3_exon2	0	92
7b18901f-267f-4efa-94f8-6a98a99f9aa3	24	1963	D4Z4_unit	60	-	1939	151822	14	D4Z4_KpnI	0	1936
7b18901f-267f-4efa-94f8-6a98a99f9aa3	23	265	DUX4	60	-	242	151822	26	DUX4_mRNA_genbankAF117653.3_exon1	0	242
1300ccf0-194b-4879-8641-19a44f80886a	515	1937	D4Z4_unit	60	-	1422	1950	2	D4Z4_KpnI	1860	3296
1300ccf0-194b-4879-8641-19a44f80886a	727	1936	DUX4	60	-	1209	1950	2	DUX4_mRNA_genbankAF117653.3_exon1	166	1380
1300ccf0-194b-4879-8641-19a44f80886a	509	593	DUX4	32	-	84	1950	2	DUX4_mRNA_genbankAF117653.3_exon2	3	92
1300ccf0-194b-4879-8641-19a44f80886a	23	516	D4Z4_unit	60	-	493	1950	2	D4Z4_KpnI	0	496
73cdf607-5eb8-4793-9b7f-af57cd8570cf	1211	1951	D4Z4_unit	60	-	740	1955	2	D4Z4_KpnI	2553	3296
73cdf607-5eb8-4793-9b7f-af57cd8570cf	1431	1950	DUX4	60	-	519	1955	2	DUX4_mRNA_genbankAF117653.3_exon1	859	1380
73cdf607-5eb8-4793-9b7f-af57cd8570cf	1204	1294	DUX4	49	-	90	1955	2	DUX4_mRNA_genbankAF117653.3_exon2	2	92
73cdf607-5eb8-4793-9b7f-af57cd8570cf	25	1211	D4Z4_unit	60	-	1186	1955	2	D4Z4_KpnI	0	1176
73cdf607-5eb8-4793-9b7f-af57cd8570cf	1291	1297	BlnI	*	*	6	1955	1	*	*	*
388e5523-030c-4973-aa1d-b07c63d350cf	33	863	D4Z4_unit	60	+	830	40003	3	D4Z4_KpnI	2445	3296
388e5523-030c-4973-aa1d-b07c63d350cf	34	641	DUX4	60	+	607	40003	5	DUX4_mRNA_genbankAF117653.3_exon1	751	1380
388e5523-030c-4973-aa1d-b07c63d350cf	779	785	BlnI	*	*	6	40003	9	*	*	*
388e5523-030c-4973-aa1d-b07c63d350cf	780	870	DUX4	49	+	90	40003	5	DUX4_mRNA_genbankAF117653.3_exon2	2	92
388e5523-030c-4973-aa1d-b07c63d350cf	863	4181	D4Z4_unit	60	+	3318	40003	3	D4Z4_KpnI	0	3296
388e5523-030c-4973-aa1d-b07c63d350cf	2578	3961	DUX4	60	+	1383	40003	5	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
388e5523-030c-4973-aa1d-b07c63d350cf	4097	4103	BlnI	*	*	6	40003	9	*	*	*
388e5523-030c-4973-aa1d-b07c63d350cf	4105	4188	DUX4	21	+	83	40003	5	DUX4_mRNA_genbankAF117653.3_exon2	11	92
388e5523-030c-4973-aa1d-b07c63d350cf	4181	4506	D4Z4_unit	60	+	325	40003	3	D4Z4_KpnI	0	325
388e5523-030c-4973-aa1d-b07c63d350cf	4517	4745	pLAM	60	+	228	40003	1	pLAM	0	229
388e5523-030c-4973-aa1d-b07c63d350cf	4549	4746	DUX4	60	+	197	40003	5	DUX4_mRNA_genbankAF117653.3_exon3	0	198
388e5523-030c-4973-aa1d-b07c63d350cf	4709	4720	PAS_10qA	*	*	11	40003	1	*	*	*
fb16b49c-5ee3-4259-9680-4638d9e8c4a0	23	1685	D4Z4_unit	60	+	1662	2377	2	D4Z4_KpnI	1638	3296
fb16b49c-5ee3-4259-9680-4638d9e8c4a0	79	1465	DUX4	60	+	1386	2377	2	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
fb16b49c-5ee3-4259-9680-4638d9e8c4a0	157	163	XapI	*	*	6	2377	1	*	*	*
